proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
196.61.42.26:3128,196.61.42.26,3128,https,4261,51,https_connect_probe,2026-09-19T17:26:06Z,GH,elite,protocol,True,github_raw,2,1,dbip,unknown,0,unknown,2026-09-16T21:58:00Z,unknown,hosting,ComSys (GH) Limited,37012,Comsys (GH) Limited,Accra,Greater Accra Region,geolite2,scanner/spam,75.195,1048,fresh
196.61.42.26:3128,196.61.42.26,3128,http,6385,50,http_probe,2026-09-19T17:32:34Z,GH,anonymous,headers,True,github_raw,8,2,dbip,unknown,0,unknown,2026-09-16T21:58:00Z,unknown,hosting,ComSys (GH) Limited,37012,Comsys (GH) Limited,Accra,Greater Accra Region,geolite2,scanner/spam,62.25,1029,fresh
196.29.231.1:4145,196.29.231.1,4145,socks4,8228,48,socks4_fallback,2026-09-19T17:32:40Z,GH,elite,protocol,False,github_raw,12,1,dbip,unknown,0,unknown,2026-09-15T02:08:23Z,unknown,residential,K Net,33786,K-Net,Accra,Greater Accra,ip2proxy,botnet/scanner,50.562,1302,fresh
