proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
213.197.136.218:5678,213.197.136.218,5678,socks4,2154,60,socks4_probe,2026-09-19T17:26:16Z,LT,elite,protocol,True,api,10,1,dbip,unknown,0,unknown,2026-09-19T13:57:54Z,unknown,business,Naugarduko 57,15440,UAB Baltnetos komunikacijos,Vilnius,Vilnius,geolite2,scanner,61.719,1514,fresh
93.93.61.153:1080,93.93.61.153,1080,socks4,4435,54,socks4_probe,2026-09-19T16:11:12Z,LT,elite,protocol,True,api,15,0,dbip,unknown,0,unknown,2026-09-19T08:06:37Z,unknown,business,UAB Ogmios Centras,44613,UAB Ogmios Centras,Vilnius,Vilnius,geolite2,scanner,45.82,1268,fresh
