proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
212.103.118.77:5678,212.103.118.77,5678,socks4,2387,60,socks4_probe,2026-09-06T20:36:06Z,RU,elite,protocol,True,api,13,2,dbip,likely_residential,70,ip2proxy_lite,2026-09-02T22:36:25Z,exit,residential,JSC ER-Telecom Holding,57044,JSC ER-Telecom Holding,Bryansk,Bryanskaya oblast',ip2proxy,botnet/scanner,44.357,794,fresh
62.76.103.121:8001,62.76.103.121,8001,https,2344,57,https_connect_probe,2026-09-06T20:04:47Z,RU,elite,protocol,True,github_raw,4,0,dbip,unknown,0,unknown,2026-09-02T02:31:04Z,unknown,hosting,,29182,JSC IOT,,,unknown,unknown,44.251,247,fresh
109.68.189.22:54643,109.68.189.22,54643,socks4,4422,54,socks4_probe,2026-09-06T21:01:45Z,RU,elite,protocol,True,api,13,1,dbip,likely_residential,70,ip2proxy_lite,2026-09-05T09:40:34Z,exit,residential,OOO Suntel,31430,OOO Suntel,Moscow,Moskva,ip2proxy,botnet/scanner,44.18,730,fresh
77.37.209.86:1081,77.37.209.86,1081,socks5,6031,52,socks5_probe,2026-09-06T20:42:47Z,RU,elite,protocol,True,github_raw,17,0,dbip,likely_residential,70,ip2proxy_lite,2026-09-05T09:40:34Z,exit,residential,National Cable Networks,42610,Rostelecom,Moscow,Moscow,geolite2,scanner,44.106,968,fresh
94.253.95.241:3629,94.253.95.241,3629,socks4,5828,51,socks4_fallback,2026-09-06T20:42:45Z,RU,elite,protocol,False,html_table,13,2,dbip,unknown,0,unknown,2026-09-01T00:27:48Z,unknown,unknown,,48149,Ivanteevskie telecommunicacii Ltd,Ivanteyevka,Moscow Oblast,geolite2,unknown,43.522,794,fresh
195.19.50.79:1080,195.19.50.79,1080,socks5,5559,53,socks5_probe,2026-09-06T20:17:21Z,RU,elite,protocol,True,github_raw,16,0,dbip,unknown,0,unknown,2026-09-02T23:37:36Z,unknown,hosting,JSC GTNT,57529,JSC GTNT,Moscow,Moskva,ip2proxy,scanner,42.352,316,fresh
37.193.71.189:1080,37.193.71.189,1080,socks4,2578,59,socks4_probe,2026-09-06T20:42:43Z,RU,elite,protocol,True,github_raw,11,0,dbip,unknown,0,unknown,2026-09-05T09:40:34Z,unknown,residential,Novotelecom Ltd,31200,Novotelecom Ltd,Novosibirsk,Novosibirsk Oblast,geolite2,scanner,41.028,1142,fresh
176.192.41.172:4444,176.192.41.172,4444,socks4,5218,53,socks4_probe,2026-09-06T20:29:59Z,RU,elite,protocol,True,github_raw,12,0,dbip,unknown,0,unknown,2026-08-31T15:04:34Z,unknown,hosting,Nekobyte International Limited,206134,Nekobyte International Limited,Frankfurt am Main,Hesse,geolite2,none,40.032,226,fresh
176.118.232.12:5678,176.118.232.12,5678,socks4,2348,59,socks4_probe,2026-09-06T20:04:50Z,RU,elite,protocol,True,github_raw,11,0,dbip,likely_residential,70,ip2proxy_lite,2026-09-03T16:25:27Z,exit,residential,Timer LLC,47626,"Timer, LLC",Aksay,Rostov Oblast,geolite2,scanner/spam,39.728,630,fresh
188.235.21.247:8080,188.235.21.247,8080,https,12990,45,https_connect_probe,2026-09-06T20:55:22Z,RU,elite,protocol,True,github_raw,5,1,dbip,unknown,0,unknown,2026-09-05T14:57:01Z,unknown,residential,JSC ER-Telecom Holding,50542,JSC ER-Telecom Holding,Voronezh,Voronezh Oblast,geolite2,scanner,39.14,871,fresh
176.192.41.172:4444,176.192.41.172,4444,socks5,3478,56,socks5_probe,2026-09-06T20:30:02Z,RU,elite,protocol,True,api,16,0,dbip,unknown,0,unknown,2026-09-05T16:22:38Z,unknown,unknown,,206134,Nekobyte International Limited,,,unknown,unknown,39.094,365,fresh
158.58.134.65:10080,158.58.134.65,10080,socks5,4770,54,socks5_probe,2026-09-06T20:55:27Z,RU,elite,protocol,True,github_raw,17,1,dbip,unknown,0,unknown,2026-08-31T00:08:57Z,unknown,residential,Dmitriy V. Kozmenko,47586,Dmitriy V. Kozmenko,Sochi,Krasnodar Krai,geolite2,scanner,38.984,428,fresh
188.191.18.66:1080,188.191.18.66,1080,socks4,6695,51,socks4_probe,2026-09-06T19:45:35Z,RU,elite,protocol,True,github_raw,12,0,dbip,unknown,0,unknown,2026-09-03T11:44:18Z,unknown,residential,Nikita Sergienko,28761,CrimeaCom South LLC,Taman',Krasnodarskiy kray,ip2proxy,scanner,38.501,661,fresh
