proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
102.64.117.254:4145,102.64.117.254,4145,socks4,6255,52,socks4_probe,2026-09-26T18:57:11Z,CG,elite,protocol,True,github_raw,11,0,dbip,unknown,0,unknown,2026-09-25T02:50:05Z,unknown,residential,,37451,CONGO TELECOM,,,unknown,unknown,20.611,530,fresh
