proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
65.21.252.66:10802,65.21.252.66,10802,socks5,5711,55,socks5_probe,2026-09-19T17:19:46Z,HU,elite,protocol,True,api,13,4,dbip,unknown,0,unknown,2026-09-19T16:04:55Z,unknown,unknown,,212238,Datacamp Limited,Budapest,Budapest,geolite2,unknown,86.866,118,fresh
84.2.239.42:4153,84.2.239.42,4153,socks4,2779,60,socks4_fallback,2026-09-19T17:39:14Z,HU,elite,protocol,False,api,12,5,dbip,unknown,0,unknown,2026-09-14T10:54:24Z,unknown,residential,Internet Service SG,5483,Magyar Telekom Plc.,Budapest,Budapest,geolite2,botnet/scanner,79.097,1348,fresh
95.214.123.99:8080,95.214.123.99,8080,https,8602,47,https_connect_probe,2026-09-19T17:26:15Z,HU,elite,protocol,True,github_raw,3,2,dbip,unknown,0,unknown,2026-09-18T10:24:53Z,unknown,residential,Deltakon KFT.,209001,Deltakon Kft.,Kecskemét,Bács-Kiskun,geolite2,none,57.969,131,fresh
46.107.230.122:1080,46.107.230.122,1080,socks4,2200,60,socks4_probe,2026-09-19T17:32:42Z,HU,elite,protocol,True,github_raw,10,1,dbip,unknown,0,unknown,2026-09-18T11:29:10Z,unknown,hosting,SzatmarNet Ltd.,58098,Szatmarnet Bt.,Zahony,Szabolcs-Szatmar-Bereg,ip2proxy,botnet/scanner,43.175,1125,fresh
89.186.119.50:8080,89.186.119.50,8080,https,8106,46,https_connect_probe,2026-09-19T17:19:35Z,HU,elite,protocol,True,github_raw,2,0,dbip,unknown,0,unknown,2026-09-14T20:19:32Z,unknown,residential,,20845,DIGI Tavkozlesi es Szolgaltato Kft.,Érd,Pest County,geolite2,unknown,38.437,201,fresh
91.147.235.162:4153,91.147.235.162,4153,socks4,2667,58,socks4_probe,2026-09-19T17:32:40Z,HU,elite,protocol,True,github_raw,12,1,dbip,unknown,0,unknown,2026-09-18T13:35:47Z,unknown,residential,Net-Portal LLC,5483,Magyar Telekom Plc.,Debrecen,Hajdú-Bihar,geolite2,scanner,36.111,819,fresh
89.186.119.50:8080,89.186.119.50,8080,http,8347,47,http_probe,2026-09-19T17:26:25Z,HU,anonymous,headers,True,api,20,1,dbip,unknown,0,unknown,2026-09-14T20:19:32Z,unknown,residential,,20845,DIGI Tavkozlesi es Szolgaltato Kft.,Érd,Pest County,geolite2,unknown,23.977,189,fresh
