proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
193.104.179.115:3128,193.104.179.115,3128,https,2726,62,https_connect_probe,2026-09-26T19:15:40Z,UZ,elite,protocol,True,github_raw,2,146,dbip,likely_residential,70,ip2proxy_lite,2026-09-20T07:29:36Z,exit,residential,LLC Bross-Telecom,212444,LLC Bross-telecom,Tashkent,Tashkent,geolite2,scanner,99.998,429,fresh
90.156.160.235:8080,90.156.160.235,8080,https,10350,47,https_connect_probe,2026-09-26T19:41:09Z,UZ,elite,protocol,True,github_raw,2,4,dbip,unknown,0,unknown,2026-09-26T04:20:15Z,unknown,wireless,Uzbektelekom Joint Stock Company,8193,Uzbektelekom Joint Stock Company,Tashkent,Tashkent,geolite2,none,62.645,407,fresh
213.230.121.41:1080,213.230.121.41,1080,socks5,4315,56,socks5_probe,2026-09-26T19:22:36Z,UZ,elite,protocol,True,api,17,2,dbip,unknown,0,unknown,2026-09-21T20:53:25Z,unknown,wireless,Uzbektelekom Joint Stock Company,8193,Uzbektelekom Joint Stock Company,Tashkent,Tashkent,geolite2,scanner,53.755,1151,fresh
87.192.231.122:3128,87.192.231.122,3128,https,9189,48,https_connect_probe,2026-09-26T19:09:26Z,UZ,elite,protocol,True,api,5,0,dbip,unknown,0,unknown,2026-09-25T01:21:52Z,unknown,wireless,Uzbektelekom Joint Stock Company,8193,Uzbektelekom Joint Stock Company,Tashkent,Toshkent,ip2proxy,scanner,41.522,1257,fresh
31.135.214.17:8026,31.135.214.17,8026,https,7861,50,https_connect_probe,2026-09-26T18:56:31Z,UZ,elite,protocol,True,github_raw,29,0,dbip,likely_residential,70,ip2proxy_lite,2026-09-20T01:21:37Z,exit,residential,Inform-Service TV Ltd.,57016,Inform-Service TV Ltd.,Salor,Toshkent,ip2proxy,scanner,37.783,1497,fresh
195.158.1.187:8026,195.158.1.187,8026,https,5694,50,https_connect_probe,2026-09-26T18:56:32Z,UZ,elite,protocol,True,github_raw,4,0,dbip,unknown,0,unknown,2026-09-26T12:39:16Z,unknown,wireless,Uzbektelekom Joint Stock Company,8193,Uzbektelekom Joint Stock Company,Tashkent,Tashkent,geolite2,none,32.158,1826,fresh
