proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
130.193.123.34:5678,130.193.123.34,5678,socks4,4568,59,socks4_probe,2026-09-06T20:48:58Z,AM,elite,protocol,True,github_raw,16,6,dbip,unknown,0,unknown,2026-09-01T12:23:42Z,unknown,residential,Hamynqneri Miutyun Sisian,49800,GNC-Alfa CJSC,Yerevan,Yerevan,geolite2,botnet/scanner,92.91,888,fresh
5.77.252.204:8080,5.77.252.204,8080,https,5096,51,https_connect_probe,2026-09-06T20:30:15Z,AM,elite,protocol,True,github_raw,4,0,dbip,unknown,0,unknown,2026-09-05T15:40:59Z,unknown,unknown,,44395,Ucom CJSC,Yerevan,Yerevan,geolite2,unknown,17.782,613,fresh
