proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
172.237.11.129:3128,172.237.11.129,3128,http,3119,56,http_fallback,2026-09-26T19:22:15Z,JP,elite,headers,False,api,17,2,dbip,unknown,0,unknown,2026-09-21T19:03:03Z,unknown,hosting,,63949,Akamai Connected Cloud,Tokyo,Tokyo,geolite2,unknown,68.376,875,fresh
166.1.61.57:1080,166.1.61.57,1080,https,4208,54,https_connect_probe,2026-09-26T19:35:01Z,JP,elite,protocol,True,github_raw,5,1,dbip,unknown,0,unknown,2026-09-21T19:03:03Z,unknown,hosting,Ace Data Centers Inc.,206264,Amarutu Technology Ltd,Tokyo,Tokyo,geolite2,scanner,67.563,1114,fresh
45.43.60.220:8080,45.43.60.220,8080,http,346,72,http_probe,2026-09-26T19:47:29Z,JP,anonymous,headers,True,github_raw,29,1,dbip,unknown,0,unknown,2026-09-26T10:07:30Z,unknown,hosting,Zenlayer Inc,135377,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,Tokyo,Tokyo,geolite2,botnet/scanner/spam,66.586,1928,fresh
166.1.61.57:1080,166.1.61.57,1080,socks4,5186,53,socks4_probe,2026-09-26T19:47:44Z,JP,elite,protocol,True,api,15,1,dbip,unknown,0,unknown,2026-09-21T19:03:03Z,unknown,hosting,Ace Data Centers Inc.,206264,Amarutu Technology Ltd,Tokyo,Tokyo,geolite2,scanner,60.542,907,fresh
111.119.162.248:10938,111.119.162.248,10938,https,11333,45,https_connect_probe,2026-09-26T19:29:12Z,JP,elite,protocol,True,github_raw,3,2,dbip,unknown,0,unknown,2026-09-26T18:02:23Z,unknown,hosting,Alibaba Cloud (Singapore) Private Limited,45102,"Alibaba (US) Technology Co., Ltd.",Tokyo,Tokyo,geolite2,scanner,55.722,123,fresh
111.119.162.248:10938,111.119.162.248,10938,socks5,9098,50,socks5_probe,2026-09-26T19:29:18Z,JP,elite,protocol,True,api,17,2,dbip,unknown,0,unknown,2026-09-26T18:02:23Z,unknown,hosting,Alibaba Cloud (Singapore) Private Limited,45102,"Alibaba (US) Technology Co., Ltd.",Tokyo,Tokyo,geolite2,scanner,55.72,259,fresh
108.61.160.231:1080,108.61.160.231,1080,http,3070,55,http_probe,2026-09-26T19:48:08Z,JP,anonymous,headers,True,api,19,1,dbip,unknown,0,unknown,2026-09-21T07:55:32Z,unknown,hosting,Vultr Holdings LLC,20473,"The Constant Company, LLC",Minamishinagawa,Tokyo,geolite2,scanner,51.018,656,fresh
111.119.162.248:10942,111.119.162.248,10942,http,3867,54,http_probe,2026-09-26T19:29:03Z,JP,anonymous,headers,True,github_raw,18,2,dbip,unknown,0,unknown,2026-09-22T20:21:00Z,unknown,unknown,,212238,Datacamp Limited,Tokyo,Tokyo,geolite2,unknown,48.08,327,fresh
47.245.30.253:8080,47.245.30.253,8080,https,1762,60,https_fallback,2026-09-26T19:03:01Z,JP,elite,protocol,True,github_raw,4,0,dbip,unknown,0,unknown,2026-09-26T11:56:30Z,unknown,hosting,Alibaba Cloud LLC,45102,"Alibaba (US) Technology Co., Ltd.",Tokyo,Tokyo,geolite2,none,47.397,2091,fresh
191.223.220.23:1080,191.223.220.23,1080,socks5,53,86,socks5_fallback,2026-09-26T19:41:21Z,JP,elite,protocol,False,github_raw,17,1,dbip,unknown,0,unknown,2026-09-25T15:45:59Z,unknown,unknown,,906,DMIT Cloud Services,Tokyo,Tokyo,geolite2,unknown,47.169,1408,fresh
111.119.162.248:10942,111.119.162.248,10942,socks4,1623,63,socks4_probe,2026-09-26T19:47:44Z,JP,elite,protocol,True,github_raw,13,2,dbip,unknown,0,unknown,2026-09-22T20:21:00Z,unknown,unknown,,212238,Datacamp Limited,Tokyo,Tokyo,geolite2,unknown,44.437,283,fresh
166.1.61.57:1080,166.1.61.57,1080,http,536,69,http_probe,2026-09-26T19:34:59Z,JP,anonymous,headers,True,api,19,1,dbip,unknown,0,unknown,2026-09-21T19:03:03Z,unknown,hosting,Ace Data Centers Inc.,206264,Amarutu Technology Ltd,Tokyo,Tokyo,geolite2,scanner,41.89,781,fresh
56.155.73.159:14745,56.155.73.159,14745,socks5,46,78,socks5_fallback,2026-09-26T19:09:35Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T10:07:30Z,unknown,business,Amazon Data Services Osaka,16509,"Amazon.com, Inc.",Osaka,Osaka,geolite2,none,34.666,229,fresh
43.207.113.167:2904,43.207.113.167,2904,socks4,10,86,socks4_fallback,2026-09-26T19:29:13Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-24T23:35:10Z,unknown,business,Amazon.com Inc.,16509,"Amazon.com, Inc.",Tokyo,Tokyo,geolite2,none,32.872,267,fresh
219.99.219.56:1080,219.99.219.56,1080,socks5,896,67,socks5_probe,2026-09-26T19:36:34Z,JP,elite,protocol,True,github_raw,16,1,dbip,likely_residential,70,ip2proxy_lite,2026-09-26T11:56:30Z,exit,residential,Kanazawa Cable Television Net Co. Ltd.,17534,"NSK Co.,Ltd.",Kanazawa,Ishikawa,geolite2,none,31.478,459,fresh
56.155.73.159:288,56.155.73.159,288,socks4,43,78,socks4_fallback,2026-09-26T19:09:31Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T10:07:30Z,unknown,business,Amazon Data Services Osaka,16509,"Amazon.com, Inc.",Osaka,Osaka,geolite2,none,30.122,51,fresh
140.238.43.53:54322,140.238.43.53,54322,socks5,6309,52,socks5_probe,2026-09-26T19:16:20Z,JP,elite,protocol,True,github_raw,15,0,dbip,unknown,0,unknown,2026-09-21T19:03:03Z,unknown,hosting,Oracle Public Cloud,31898,Oracle Corporation,Inzai,Chiba,geolite2,scanner/spam,28.344,273,fresh
52.195.147.51:50699,52.195.147.51,50699,socks4,732,57,socks4_fallback,2026-09-26T19:36:33Z,JP,unknown,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-09-25T00:17:35Z,unknown,business,Amazon Data Services Japan,16509,"Amazon.com, Inc.",Tokyo,Tokyo,geolite2,scanner,24.47,48,fresh
56.155.73.215:5588,56.155.73.215,5588,socks4,39,79,socks4_fallback,2026-09-26T19:03:04Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T10:07:30Z,unknown,business,Amazon Data Services Osaka,16509,"Amazon.com, Inc.",Osaka,Osaka,geolite2,none,24.15,72,fresh
56.155.73.215:6610,56.155.73.215,6610,socks4,83,74,socks4_fallback,2026-09-26T19:03:04Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T10:07:30Z,unknown,business,Amazon Data Services Osaka,16509,"Amazon.com, Inc.",Osaka,Osaka,geolite2,none,22.327,108,fresh
56.155.73.215:41652,56.155.73.215,41652,socks4,60,76,socks4_fallback,2026-09-26T19:03:04Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T10:07:30Z,unknown,business,Amazon Data Services Osaka,16509,"Amazon.com, Inc.",Osaka,Osaka,geolite2,none,22.054,97,fresh
35.78.252.142:7890,35.78.252.142,7890,socks4,18,83,socks4_fallback,2026-09-26T18:56:32Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-20T04:37:06Z,unknown,business,Amazon Data Services Japan,16509,"Amazon.com, Inc.",Tokyo,Tokyo,geolite2,none,20.411,51,fresh
35.78.252.142:18248,35.78.252.142,18248,socks4,13,84,socks4_fallback,2026-09-26T18:56:32Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-20T04:37:06Z,unknown,business,Amazon Data Services Japan,16509,"Amazon.com, Inc.",Tokyo,Tokyo,geolite2,none,19.56,71,fresh
43.207.113.167:33848,43.207.113.167,33848,http,6,94,http_fallback,2026-09-26T19:30:45Z,JP,anonymous,headers,False,github_raw,6,0,dbip,unknown,0,unknown,2026-09-26T09:44:36Z,unknown,unknown,,215125,Church of Cyberology,,,unknown,unknown,17.926,95,fresh
43.207.113.167:1627,43.207.113.167,1627,http,7,90,http_fallback,2026-09-26T19:30:46Z,JP,anonymous,headers,False,github_raw,2,0,dbip,unknown,0,unknown,2026-09-25T21:49:26Z,unknown,unknown,,56803,Datasource AG,,,unknown,unknown,17.675,136,fresh
35.78.212.217:9915,35.78.212.217,9915,http,18,85,http_fallback,2026-09-26T19:15:54Z,JP,anonymous,headers,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-25T11:29:09Z,unknown,unknown,,206264,Amarutu Technology Ltd,,,unknown,unknown,16.6,48,fresh
35.78.212.217:17476,35.78.212.217,17476,http,12,87,http_fallback,2026-09-26T19:15:54Z,JP,anonymous,headers,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T09:44:36Z,unknown,unknown,,215125,Church of Cyberology,,,unknown,unknown,16.156,260,fresh
56.155.73.159:1025,56.155.73.159,1025,socks4,37,79,socks4_fallback,2026-09-26T19:09:41Z,JP,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T10:07:30Z,unknown,business,Amazon Data Services Osaka,16509,"Amazon.com, Inc.",Osaka,Osaka,geolite2,none,12.945,111,fresh
