proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,freshnessTier
202.5.33.33:1101,202.5.33.33,1101,https,2309,58,https_connect,2026-07-12T06:43:21Z,BD,elite,True,github_raw,3,3,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
94.247.241.70:51006,94.247.241.70,51006,socks4,2646,58,socks4,2026-07-12T07:12:58Z,RU,elite,False,api,11,3,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
122.15.255.229:60606,122.15.255.229,60606,socks4,1453,57,socks4,2026-07-12T06:57:13Z,IN,unknown,False,api,6,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
103.155.196.47:8080,103.155.196.47,8080,https,2227,57,https_connect,2026-07-12T07:12:49Z,ID,elite,True,github_raw,3,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,exit,fresh
103.191.218.119:69,103.191.218.119,69,socks5,2305,57,socks5,2026-07-12T06:57:53Z,ID,elite,False,api,12,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
103.239.52.100:1080,103.239.52.100,1080,socks5,2463,57,socks5,2026-07-12T07:13:03Z,KH,elite,False,api,10,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,exit,fresh
83.56.15.57:5678,83.56.15.57,5678,socks4,2566,57,socks4,2026-07-12T06:34:48Z,ES,elite,False,api,13,0,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
110.77.135.70:4145,110.77.135.70,4145,socks4,4308,57,socks4,2026-07-12T06:34:51Z,TH,elite,False,github_raw,6,5,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,exit,fresh
110.5.110.158:8080,110.5.110.158,8080,https,1717,56,https_connect,2026-07-12T06:43:31Z,ID,unknown,True,github_raw,2,3,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
210.2.149.187:1080,210.2.149.187,1080,socks4,2707,56,socks4,2026-07-12T06:57:18Z,PK,elite,False,api,12,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
102.132.17.30:1080,102.132.17.30,1080,socks4,2886,56,socks4,2026-07-12T06:57:15Z,CM,elite,False,api,11,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
103.234.35.159:8080,103.234.35.159,8080,https,2395,55,https_connect,2026-07-12T07:13:53Z,ID,elite,True,github_raw,2,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,exit,fresh
103.122.64.232:8080,103.122.64.232,8080,https,2617,55,https_connect,2026-07-12T07:12:49Z,ID,elite,True,github_raw,3,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
177.152.106.74:1080,177.152.106.74,1080,socks4,4694,55,socks4,2026-07-12T06:34:41Z,BR,elite,False,github_raw,3,7,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
203.189.159.241:1080,203.189.159.241,1080,socks4,2336,54,socks4,2026-07-12T06:57:23Z,KH,unknown,False,api,6,2,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
49.146.228.143:8000,49.146.228.143,8000,https,3118,54,https_connect,2026-07-12T06:43:28Z,PH,elite,True,github_raw,2,2,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
45.186.208.34:8080,45.186.208.34,8080,https,3421,54,https_connect,2026-07-12T06:43:26Z,VE,elite,True,github_raw,3,2,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
38.194.246.34:999,38.194.246.34,999,https,4169,54,https_connect,2026-07-12T06:43:21Z,MX,elite,True,github_raw,3,3,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,exit,fresh
101.2.166.73:1080,101.2.166.73,1080,socks5,2456,53,socks5,2026-07-12T06:35:57Z,BD,unknown,False,api,11,0,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
103.118.127.222:4153,103.118.127.222,4153,socks4,4289,53,socks4,2026-07-12T06:34:44Z,ID,elite,False,api,12,0,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,exit,fresh
45.118.35.169:8080,45.118.35.169,8080,https,2845,52,https_connect,2026-07-12T06:43:31Z,IN,unknown,True,github_raw,2,3,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
49.229.36.170:4153,49.229.36.170,4153,socks4,4347,52,socks4,2026-07-12T07:14:09Z,TH,elite,False,api,10,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
79.111.14.142:1080,79.111.14.142,1080,socks4,4730,52,socks4,2026-07-12T06:34:48Z,RU,elite,False,github_raw,9,0,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
153.51.241.38:999,153.51.241.38,999,https,4912,52,https_connect,2026-07-12T06:43:31Z,MX,elite,True,github_raw,2,3,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,exit,fresh
139.5.75.83:8080,139.5.75.83,8080,https,3049,51,https_connect,2026-07-12T06:43:26Z,NP,unknown,True,github_raw,3,2,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
1.4.195.114:4145,1.4.195.114,4145,socks4,3312,51,socks4,2026-07-12T06:57:13Z,TH,unknown,False,api,9,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
213.7.196.26:4153,213.7.196.26,4153,socks4,3569,50,socks4,2026-07-12T06:34:51Z,CY,unknown,False,api,7,0,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
123.136.24.161:1080,123.136.24.161,1080,socks5,4564,49,socks5,2026-07-12T06:43:42Z,BD,unknown,False,api,13,2,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,listener,fresh
200.215.160.210:5678,200.215.160.210,5678,socks4,4693,48,socks4,2026-07-12T06:57:17Z,BR,unknown,False,html_table,6,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T06:18:10Z,listener,fresh
