proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
86.57.178.182:4153,86.57.178.182,4153,socks4,1596,65,socks4_fallback,2026-09-26T19:41:16Z,BY,elite,protocol,False,api,15,6,dbip,likely_residential,70,ip2proxy_lite,2026-09-21T15:50:14Z,exit,residential,Republican Unitary Telecommunication Enterprise Beltelecom,6697,Republican Unitary Telecommunication Enterprise Beltelecom,Minsk,Minsk City,geolite2,scanner,86.393,1648,fresh
82.209.219.244:8080,82.209.219.244,8080,https,10605,49,https_connect_probe,2026-09-26T19:29:10Z,BY,elite,protocol,True,github_raw,5,3,dbip,unknown,0,unknown,2026-09-21T04:42:27Z,unknown,residential,Republican Unitary Telecommunication Enterprise Beltelecom,6697,Republican Unitary Telecommunication Enterprise Beltelecom,Minsk,Minsk City,geolite2,none,57.649,1852,fresh
82.209.219.244:8080,82.209.219.244,8080,http,6344,50,http_probe,2026-09-26T19:48:05Z,BY,anonymous,headers,True,api,17,1,dbip,unknown,0,unknown,2026-09-21T04:42:27Z,unknown,residential,Republican Unitary Telecommunication Enterprise Beltelecom,6697,Republican Unitary Telecommunication Enterprise Beltelecom,Minsk,Minsk City,geolite2,none,24.558,1399,fresh
