proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,freshnessTier
103.75.118.84:1080,103.75.118.84,1080,socks5,46,95,socks5,2026-07-12T06:35:59Z,JP,elite,False,api,12,24,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
139.162.78.109:1080,139.162.78.109,1080,socks5,5,92,socks5,2026-07-12T07:13:34Z,JP,unknown,False,github_raw,2,4,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
47.245.62.151:20000,47.245.62.151,20000,socks5,13,89,socks5,2026-07-12T06:43:47Z,JP,elite,False,github_raw,1,2,dbip,unknown,0,unknown,,unknown,fresh
43.206.240.252:12109,43.206.240.252,12109,socks5,9,88,socks5,2026-07-12T07:13:34Z,JP,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
43.207.141.180:53641,43.207.141.180,53641,socks5,9,88,socks5,2026-07-12T07:13:34Z,JP,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
43.207.132.28:27106,43.207.132.28,27106,socks5,10,88,socks5,2026-07-12T07:13:34Z,JP,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
35.78.252.142:30619,35.78.252.142,30619,socks5,15,86,socks5,2026-07-12T07:13:25Z,JP,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
43.161.217.219:1080,43.161.217.219,1080,socks5,154,86,socks5,2026-07-12T06:35:59Z,HK,elite,False,api,13,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
119.28.234.212:1080,119.28.234.212,1080,socks5,155,86,socks5,2026-07-12T06:43:32Z,KR,elite,False,api,14,17,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
119.28.13.138:1080,119.28.13.138,1080,socks5,159,86,socks5,2026-07-12T06:43:32Z,HK,elite,False,api,14,17,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
140.245.99.105:7890,140.245.99.105,7890,socks5,206,84,socks5,2026-07-12T06:43:34Z,SG,elite,False,api,24,10,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
43.128.114.142:7890,43.128.114.142,7890,socks5,229,83,socks5,2026-07-12T06:43:34Z,SG,elite,False,api,27,27,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
56.155.73.215:50994,56.155.73.215,50994,socks5,31,82,socks5,2026-07-12T07:13:25Z,JP,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
15.152.75.215:27719,15.152.75.215,27719,socks5,32,82,socks5,2026-07-12T06:43:46Z,JP,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
218.52.249.121:1080,218.52.249.121,1080,socks5,155,82,socks5,2026-07-12T06:35:59Z,KR,elite,False,github_raw,12,5,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
43.156.84.41:10808,43.156.84.41,10808,socks5,219,82,socks5,2026-07-12T06:36:00Z,SG,elite,False,api,11,7,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
103.27.78.155:5555,103.27.78.155,5555,socks5,265,82,socks5,2026-07-12T06:43:33Z,HK,elite,False,api,12,15,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
212.58.132.5:1080,212.58.132.5,1080,socks5,273,82,socks5,2026-07-12T06:43:33Z,GB,elite,False,api,13,34,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
138.2.234.181:7890,138.2.234.181,7890,socks5,302,81,socks5,2026-07-12T06:43:34Z,US,elite,False,api,26,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
61.82.142.10:1080,61.82.142.10,1080,socks5,103,80,socks5,2026-07-12T06:43:46Z,KR,elite,False,github_raw,3,3,dbip,non_residential,0,proxycheck,2026-07-12T03:52:02Z,exit,fresh
43.160.255.142:7890,43.160.255.142,7890,socks5,234,80,socks5,2026-07-12T06:43:32Z,SG,elite,False,api,14,6,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
134.122.152.207:2080,134.122.152.207,2080,socks5,337,80,socks5,2026-07-12T06:43:32Z,JP,elite,False,api,14,12,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
193.25.215.182:22222,193.25.215.182,22222,socks5,355,80,socks5,2026-07-12T06:43:33Z,US,elite,False,api,13,34,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
141.148.158.143:1080,141.148.158.143,1080,socks5,367,80,socks5,2026-07-12T06:35:59Z,US,elite,False,api,13,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
103.118.255.136:5555,103.118.255.136,5555,socks5,326,79,socks5,2026-07-12T06:43:32Z,HK,elite,False,api,14,7,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,exit,fresh
144.24.111.128:1088,144.24.111.128,1088,socks5,380,79,socks5,2026-07-12T06:35:59Z,IN,elite,False,api,12,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
134.175.238.113:1080,134.175.238.113,1080,socks5,408,79,socks5,2026-07-12T06:36:00Z,CN,elite,False,api,12,31,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
211.224.221.93:1080,211.224.221.93,1080,socks5,132,78,socks5,2026-07-12T07:13:34Z,KR,unknown,False,github_raw,6,4,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,listener,fresh
47.238.106.120:666,47.238.106.120,666,socks5,143,78,socks5,2026-07-12T06:43:32Z,HK,unknown,False,api,10,4,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
47.236.177.236:1080,47.236.177.236,1080,socks5,202,78,socks5,2026-07-12T06:43:33Z,SG,elite,False,api,13,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
178.130.47.23:1081,178.130.47.23,1081,socks5,363,78,socks5,2026-07-12T06:43:34Z,US,elite,False,api,26,7,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
74.162.65.56:1080,74.162.65.56,1080,socks5,455,78,socks5,2026-07-12T06:43:32Z,AE,elite,False,api,12,11,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
94.74.66.91:7890,94.74.66.91,7890,socks5,457,78,socks5,2026-07-12T06:43:34Z,MX,elite,False,api,26,22,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
204.48.29.137:1088,204.48.29.137,1088,socks5,477,78,socks5,2026-07-12T06:43:33Z,US,elite,False,api,13,34,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
118.71.44.153:1032,118.71.44.153,1032,socks5,235,77,socks5,2026-07-12T07:13:08Z,VN,elite,False,api,12,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
192.236.131.143:1080,192.236.131.143,1080,socks5,301,77,socks5,2026-07-12T06:43:32Z,US,unknown,False,github_raw,7,14,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
89.185.80.69:1081,89.185.80.69,1081,socks5,363,77,socks5,2026-07-12T06:43:32Z,DK,elite,False,api,13,6,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
89.185.80.250:1081,89.185.80.250,1081,socks5,375,77,socks5,2026-07-12T06:43:34Z,DK,elite,False,api,27,7,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
167.114.172.208:1088,167.114.172.208,1088,socks5,518,77,socks5,2026-07-12T06:35:59Z,CA,elite,False,api,13,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
51.222.13.193:10084,51.222.13.193,10084,socks5,518,77,socks5,2026-07-12T06:36:00Z,CA,elite,False,api,13,15,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
134.209.98.206:1080,134.209.98.206,1080,socks5,207,76,socks5,2026-07-12T06:35:58Z,SG,elite,False,api,11,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.76.183.4:10080,45.76.183.4,10080,socks5,219,76,socks5,2026-07-12T06:57:53Z,SG,elite,False,api,13,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
92.118.112.32:1081,92.118.112.32,1081,socks5,444,76,socks5,2026-07-12T06:35:57Z,US,elite,False,api,11,7,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
112.28.149.152:8443,112.28.149.152,8443,socks5,557,76,socks5,2026-07-12T06:43:32Z,CN,elite,False,api,14,19,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
134.122.1.61:11679,134.122.1.61,11679,socks5,573,76,socks5,2026-07-12T06:35:59Z,US,elite,False,api,13,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
43.200.174.95:56580,43.200.174.95,56580,socks5,87,75,socks5,2026-07-12T07:13:34Z,KR,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
43.200.179.23:27422,43.200.179.23,27422,socks5,87,75,socks5,2026-07-12T07:13:34Z,KR,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
54.180.117.151:40628,54.180.117.151,40628,socks5,87,75,socks5,2026-07-12T07:13:25Z,KR,unknown,False,github_raw,1,3,dbip,non_residential,0,proxycheck,2026-07-12T02:19:03Z,listener,fresh
15.164.225.200:33670,15.164.225.200,33670,socks5,88,75,socks5,2026-07-12T06:43:46Z,KR,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
43.203.140.58:40000,43.203.140.58,40000,socks5,91,75,socks5,2026-07-12T07:13:34Z,KR,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
171.233.29.34:5000,171.233.29.34,5000,socks5,249,75,socks5,2026-07-12T07:13:07Z,VN,elite,False,api,13,1,dbip,residential,90,proxycheck,2026-07-12T02:19:03Z,exit,fresh
47.250.115.134:1080,47.250.115.134,1080,socks5,253,75,socks5,2026-07-12T06:43:44Z,MY,elite,False,api,15,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
118.71.44.153:1085,118.71.44.153,1085,socks5,295,75,socks5,2026-07-12T06:43:46Z,VN,elite,False,api,13,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
89.185.80.251:1082,89.185.80.251,1082,socks5,365,75,socks5,2026-07-12T06:43:33Z,DK,elite,False,api,13,4,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
142.54.226.214:4145,142.54.226.214,4145,socks5,389,75,socks5,2026-07-12T06:35:58Z,US,unknown,False,api,12,21,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
147.45.60.249:1081,147.45.60.249,1081,socks5,446,75,socks5,2026-07-12T06:35:58Z,US,elite,False,api,13,6,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
147.45.60.250:1081,147.45.60.250,1081,socks5,455,75,socks5,2026-07-12T06:43:34Z,US,elite,False,api,23,6,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
23.175.248.21:1080,23.175.248.21,1080,socks5,514,75,socks5,2026-07-12T06:43:32Z,US,elite,False,github_raw,6,7,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
111.229.76.29:1080,111.229.76.29,1080,socks5,633,75,socks5,2026-07-12T06:43:32Z,CN,elite,False,api,12,12,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
152.53.209.196:1080,152.53.209.196,1080,socks5,664,75,socks5,2026-07-12T06:43:32Z,US,elite,False,api,14,36,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
93.177.116.84:1080,93.177.116.84,1080,socks5,672,75,socks5,2026-07-12T06:36:00Z,NL,elite,False,api,13,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
5.255.123.162:1080,5.255.123.162,1080,socks5,686,75,socks5,2026-07-12T06:36:00Z,NL,elite,False,api,13,28,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
91.132.59.221:1080,91.132.59.221,1080,socks5,697,75,socks5,2026-07-12T06:36:00Z,NL,elite,False,api,13,9,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
185.116.43.3:1088,185.116.43.3,1088,socks5,700,75,socks5,2026-07-12T06:43:34Z,NL,elite,False,api,12,22,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
152.53.144.223:1080,152.53.144.223,1080,socks5,712,75,socks5,2026-07-12T06:35:59Z,DE,elite,False,api,13,33,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
47.83.14.133:1011,47.83.14.133,1011,socks5,229,74,socks5,2026-07-12T06:43:32Z,HK,unknown,False,api,12,4,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
43.162.90.69:1080,43.162.90.69,1080,socks5,312,74,socks5,2026-07-12T06:43:44Z,US,elite,False,api,14,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
103.27.78.251:30001,103.27.78.251,30001,socks5,314,74,socks5,2026-07-12T06:43:40Z,HK,elite,False,api,14,2,dbip,non_residential,0,proxycheck,2026-07-12T03:51:44Z,exit,fresh
178.130.47.23:1082,178.130.47.23,1082,socks5,369,74,socks5,2026-07-12T06:43:32Z,US,elite,False,api,12,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
147.45.60.241:1081,147.45.60.241,1081,socks5,434,74,socks5,2026-07-12T06:43:32Z,US,elite,False,api,14,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
144.91.111.48:1088,144.91.111.48,1088,socks5,731,74,socks5,2026-07-12T06:43:33Z,DE,elite,False,api,13,34,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
185.185.80.58:1088,185.185.80.58,1088,socks5,761,74,socks5,2026-07-12T06:36:00Z,DE,elite,False,api,11,37,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
5.255.103.55:1080,5.255.103.55,1080,socks5,768,74,socks5,2026-07-12T06:43:34Z,NL,elite,False,api,13,25,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
144.76.159.120:1085,144.76.159.120,1085,socks5,772,74,socks5,2026-07-12T06:43:33Z,DE,elite,False,api,13,34,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
193.221.203.192:1080,193.221.203.192,1080,socks5,787,74,socks5,2026-07-12T06:35:59Z,FI,elite,False,api,12,9,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
144.76.159.120:1082,144.76.159.120,1082,socks5,807,74,socks5,2026-07-12T06:35:59Z,DE,elite,False,api,12,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
38.60.156.142:1080,38.60.156.142,1080,socks5,291,73,socks5,2026-07-12T07:13:34Z,TH,elite,False,github_raw,3,4,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
38.60.156.241:1080,38.60.156.241,1080,socks5,292,73,socks5,2026-07-12T07:13:34Z,TH,elite,False,github_raw,3,4,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
103.249.105.234:40001,103.249.105.234,40001,socks5,345,73,socks5,2026-07-12T06:43:40Z,US,elite,False,api,9,2,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
89.185.80.250:1082,89.185.80.250,1082,socks5,365,73,socks5,2026-07-12T06:43:44Z,DK,elite,False,api,13,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
147.45.60.246:1082,147.45.60.246,1082,socks5,435,73,socks5,2026-07-12T06:43:32Z,US,elite,False,api,14,4,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
203.25.208.163:1011,203.25.208.163,1011,socks5,527,73,socks5,2026-07-12T06:35:56Z,CN,unknown,False,api,9,24,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.61.188.134:44499,45.61.188.134,44499,socks5,594,73,socks5,2026-07-12T06:43:34Z,US,elite,False,api,13,6,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
37.120.189.175:1080,37.120.189.175,1080,socks5,793,73,socks5,2026-07-12T06:36:00Z,DE,elite,False,api,13,8,dbip,non_residential,0,proxycheck,2026-07-12T03:52:01Z,exit,fresh
144.76.159.120:1080,144.76.159.120,1080,socks5,824,73,socks5,2026-07-12T06:36:00Z,DE,elite,False,api,11,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
144.76.159.120:1088,144.76.159.120,1088,socks5,825,73,socks5,2026-07-12T06:35:59Z,DE,elite,False,api,12,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
144.31.222.106:7890,144.31.222.106,7890,socks5,836,73,socks5,2026-07-12T06:43:33Z,RU,elite,False,api,11,38,dbip,unknown,0,unknown,,unknown,fresh
212.77.75.25:1088,212.77.75.25,1088,socks5,838,73,socks5,2026-07-12T06:43:33Z,IT,elite,False,api,13,12,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
118.71.44.153:1081,118.71.44.153,1081,socks5,859,73,socks5,2026-07-12T06:43:32Z,VN,elite,False,api,13,20,dbip,non_residential,0,proxycheck,2026-07-12T02:21:11Z,exit,fresh
144.76.159.120:1090,144.76.159.120,1090,socks5,902,73,socks5,2026-07-12T06:35:59Z,DE,elite,False,api,12,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
43.248.10.236:1080,43.248.10.236,1080,socks5,916,73,socks5,2026-07-12T06:43:32Z,HK,elite,False,api,14,9,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
81.90.29.194:10808,81.90.29.194,10808,socks5,921,73,socks5,2026-07-12T06:43:34Z,NL,elite,False,api,25,17,dbip,non_residential,0,proxycheck,2026-07-12T03:51:44Z,exit,fresh
47.83.134.196:1011,47.83.134.196,1011,socks5,217,72,socks5,2026-07-12T06:57:52Z,HK,unknown,False,github_raw,9,1,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
37.16.25.108:1080,37.16.25.108,1080,socks5,334,72,socks5,2026-07-12T07:12:59Z,US,elite,False,api,15,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
59.152.97.233:1080,59.152.97.233,1080,socks5,343,72,socks5,2026-07-12T07:14:04Z,BD,elite,False,api,15,1,dbip,unknown,0,unknown,,unknown,fresh
192.252.220.92:17328,192.252.220.92,17328,socks5,356,72,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,12,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
142.54.229.249:4145,142.54.229.249,4145,socks5,371,72,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,12,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
89.185.80.69:1082,89.185.80.69,1082,socks5,383,72,socks5,2026-07-12T06:43:45Z,DK,elite,False,api,14,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
216.106.179.216:49152,216.106.179.216,49152,socks5,415,72,socks5,2026-07-12T06:35:56Z,US,unknown,False,github_raw,3,11,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
147.45.60.249:1082,147.45.60.249,1082,socks5,439,72,socks5,2026-07-12T06:43:33Z,US,elite,False,api,13,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
140.82.62.31:50000,140.82.62.31,50000,socks5,477,72,socks5,2026-07-12T07:13:25Z,US,elite,False,api,11,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
117.175.168.195:1080,117.175.168.195,1080,socks5,502,72,socks5,2026-07-12T06:43:33Z,CN,elite,False,api,12,4,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
199.66.183.226:4145,199.66.183.226,4145,socks5,594,72,socks5,2026-07-12T06:35:58Z,US,unknown,False,api,10,24,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
184.170.245.148:4145,184.170.245.148,4145,socks5,599,72,socks5,2026-07-12T06:35:58Z,US,unknown,False,api,11,22,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
74.119.147.209:4145,74.119.147.209,4145,socks5,599,72,socks5,2026-07-12T06:35:58Z,US,unknown,False,api,12,17,dbip,non_residential,0,proxycheck,2026-07-12T03:51:47Z,listener,fresh
112.31.254.184:1080,112.31.254.184,1080,socks5,600,72,socks5,2026-07-12T06:43:34Z,CN,unknown,False,api,11,29,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
192.252.208.67:14287,192.252.208.67,14287,socks5,606,72,socks5,2026-07-12T06:43:33Z,US,unknown,False,api,13,23,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
192.111.137.37:18762,192.111.137.37,18762,socks5,612,72,socks5,2026-07-12T06:35:58Z,US,unknown,False,api,12,22,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
220.158.234.84:1080,220.158.234.84,1080,socks5,626,72,socks5,2026-07-12T07:13:36Z,BD,elite,False,api,11,5,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
51.210.5.144:1088,51.210.5.144,1088,socks5,741,72,socks5,2026-07-12T06:36:00Z,FR,elite,False,api,13,7,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
171.25.158.95:1080,171.25.158.95,1080,socks5,894,72,socks5,2026-07-12T06:35:59Z,SE,elite,False,api,12,8,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,exit,fresh
144.76.159.120:1100,144.76.159.120,1100,socks5,959,72,socks5,2026-07-12T06:35:59Z,DE,elite,False,api,12,11,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
5.45.118.209:1080,5.45.118.209,1080,socks5,966,72,socks5,2026-07-12T06:36:00Z,EE,elite,False,api,12,24,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
144.76.159.120:1083,144.76.159.120,1083,socks5,974,72,socks5,2026-07-12T06:35:59Z,DE,elite,False,api,12,33,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
43.198.94.82:12919,43.198.94.82,12919,socks5,159,71,socks5,2026-07-12T07:13:34Z,HK,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
43.198.209.12:3128,43.198.209.12,3128,socks5,160,71,socks5,2026-07-12T07:13:34Z,HK,unknown,False,github_raw,1,3,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
128.199.202.122:1080,128.199.202.122,1080,socks5,203,71,socks5,2026-07-12T07:13:34Z,SG,unknown,False,github_raw,2,4,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
216.173.65.252:1080,216.173.65.252,1080,socks5,307,71,socks5,2026-07-12T06:43:33Z,US,unknown,False,github_raw,8,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
107.152.98.5:4145,107.152.98.5,4145,socks5,377,71,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,12,5,dbip,non_residential,0,proxycheck,2026-07-12T03:51:47Z,listener,fresh
142.54.239.1:4145,142.54.239.1,4145,socks5,378,71,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,13,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
198.8.84.3:4145,198.8.84.3,4145,socks5,378,71,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,13,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
182.48.89.163:1080,182.48.89.163,1080,socks5,380,71,socks5,2026-07-12T07:14:09Z,BD,elite,False,github_raw,9,1,dbip,unknown,0,unknown,,unknown,fresh
142.54.228.193:4145,142.54.228.193,4145,socks5,383,71,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,12,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
38.14.250.162:1080,38.14.250.162,1080,socks5,384,71,socks5,2026-07-12T07:12:59Z,US,elite,False,api,11,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
103.155.184.51:9898,103.155.184.51,9898,socks5,385,71,socks5,2026-07-12T06:43:40Z,BD,elite,False,api,5,2,dbip,unknown,0,unknown,2026-07-12T06:18:10Z,unknown,fresh
104.200.135.46:4145,104.200.135.46,4145,socks5,385,71,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,12,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
110.235.240.223:1080,110.235.240.223,1080,socks5,388,71,socks5,2026-07-12T07:12:59Z,KH,elite,False,api,11,1,dbip,likely_residential,70,ip2proxy_lite,2026-07-12T02:11:49Z,exit,fresh
142.54.235.9:4145,142.54.235.9,4145,socks5,389,71,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,12,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
142.54.237.34:4145,142.54.237.34,4145,socks5,392,71,socks5,2026-07-12T06:43:33Z,US,unknown,False,api,12,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
192.111.134.10:4145,192.111.134.10,4145,socks5,392,71,socks5,2026-07-12T07:13:35Z,US,unknown,False,api,12,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
192.252.220.89:4145,192.252.220.89,4145,socks5,392,71,socks5,2026-07-12T06:43:33Z,US,unknown,False,api,12,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
47.245.104.45:1011,47.245.104.45,1011,socks5,419,71,socks5,2026-07-12T07:14:06Z,SG,elite,False,api,13,1,dbip,unknown,0,unknown,,unknown,fresh
47.245.104.45:1111,47.245.104.45,1111,socks5,419,71,socks5,2026-07-12T07:14:06Z,SG,elite,False,api,13,1,dbip,unknown,0,unknown,,unknown,fresh
47.238.203.170:50000,47.238.203.170,50000,socks5,427,71,socks5,2026-07-12T06:43:42Z,US,elite,False,api,11,2,dbip,unknown,0,unknown,,unknown,fresh
147.45.60.241:1082,147.45.60.241,1082,socks5,434,71,socks5,2026-07-12T06:43:34Z,US,elite,False,api,7,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
165.22.2.186:40001,165.22.2.186,40001,socks5,491,71,socks5,2026-07-12T07:13:26Z,US,elite,False,api,9,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
162.120.16.210:1080,162.120.16.210,1080,socks5,520,71,socks5,2026-07-12T06:43:32Z,US,elite,False,api,13,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
130.49.187.63:1082,130.49.187.63,1082,socks5,663,71,socks5,2026-07-12T06:43:32Z,GB,elite,False,api,14,5,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
