proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
85.117.62.70:8080,85.117.62.70,8080,https,9102,46,https_connect_probe,2026-09-06T20:55:22Z,GE,elite,protocol,True,github_raw,3,1,dbip,likely_residential,70,ip2proxy_lite,2026-09-05T11:03:11Z,exit,residential,Caucasus Online Ltd.,20771,Caucasus Online Ltd.,Meria,Guria,ip2proxy,none,36.827,874,fresh
