proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
78.101.198.138:8080,78.101.198.138,8080,https,7067,54,https_connect_probe,2026-09-26T19:47:30Z,QA,elite,protocol,True,github_raw,2,8,dbip,likely_residential,70,ip2proxy_lite,2026-09-23T21:20:09Z,exit,residential,Ooredoo Q.S.C.,8781,Ooredoo Q.S.C.,Doha,Baladiyat ad Dawhah,geolite2,none,86.206,1589,fresh
178.153.91.171:8080,178.153.91.171,8080,https,5456,51,https_connect_probe,2026-09-26T19:29:03Z,QA,elite,protocol,True,api,4,0,dbip,likely_residential,70,ip2proxy_lite,2026-09-22T18:53:21Z,exit,residential,Ooredoo Q.S.C.,8781,Ooredoo Q.S.C.,Doha,Baladiyat ad Dawhah,geolite2,none,49.994,331,fresh
176.202.83.9:8080,176.202.83.9,8080,https,6094,50,https_fallback,2026-09-26T19:41:15Z,QA,elite,protocol,True,github_raw,3,2,dbip,likely_residential,70,ip2proxy_lite,2026-09-23T14:07:04Z,exit,residential,Ooredoo Q.S.C.,8781,Ooredoo Q.S.C.,Doha,Baladiyat ad Dawhah,geolite2,scanner,42.158,1289,fresh
78.101.198.138:8080,78.101.198.138,8080,http,8867,47,http_probe,2026-09-26T19:22:45Z,QA,anonymous,headers,True,github_raw,18,0,dbip,likely_residential,70,ip2proxy_lite,2026-09-23T21:20:09Z,exit,residential,Ooredoo Q.S.C.,8781,Ooredoo Q.S.C.,Doha,Baladiyat ad Dawhah,geolite2,none,40.395,1164,fresh
